id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords,chinese_name
2291,EDWR,small_airport,Borkum Airport,53.59639,6.709167,3,EU,DE,DE-NI,Borkum,yes,EDWR,BMK,EDWR,,https://stadtwerke-borkum.de/flugplatz/,https://en.wikipedia.org/wiki/Borkum_Airfield,Borkum,博尔库姆机场
28668,EDWS,small_airport,Norden-Norddeich Airport,53.633057,7.190278,3,EU,DE,DE-NI,Norddeich,yes,EDWS,NOD,EDWS,,,https://en.wikipedia.org/wiki/Norden-Norddeich_Airfield,,诺登诺德代希机场
2292,EDWY,small_airport,Norderney Airport,53.706944,7.23,7,EU,DE,DE-NI,Norderney,yes,EDWY,NRD,EDWY,,https://flughafen-norderney.de/,https://en.wikipedia.org/wiki/Norderney_Airport,,诺德奈机场
28520,EDWZ,small_airport,Baltrum Airport,53.72485,7.373257,7,EU,DE,DE-NI,Baltrum,yes,EDWZ,BMR,EDWZ,,https://www.baltrum-flug.de/,https://de.wikipedia.org/wiki/Flugplatz_Baltrum,,巴尔特鲁姆机场
28590,EDXB,small_airport,Heide-Büsum Airport,54.153332,8.901667,7,EU,DE,DE-SH,Oesterdeichstrich,yes,EDXB,HEI,EDXB,,http://www.edxb.de,https://en.wikipedia.org/wiki/Heide-Buesum_Airport,,海德-比苏姆机场
28591,EDXH,small_airport,Helgoland-Düne Airport,54.18528,7.915833,8,EU,DE,DE-SH,Helgoland,yes,EDXH,HGL,EDXH,,https://www.flugplatz-helgoland.de/,https://en.wikipedia.org/wiki/Heligoland_Airport,,黑尔戈兰沙丘机场
28588,EDXP,small_airport,Harlesiel Airfield,53.706669,7.820278,7,EU,DE,DE-NI,Harlesiel,yes,EDXP,,EDXP,,,https://en.wikipedia.org/wiki/Harle_Airfield,Flugplatz Harle,哈勒西尔机场
2296,EDXW,medium_airport,Westerland Sylt Airport,54.9132,8.34047,51,EU,DE,DE-SH,Sylt,yes,EDXW,GWT,EDXW,,https://www.flughafen-sylt.de,https://en.wikipedia.org/wiki/Sylt_Airport,,韦斯特兰叙尔特岛机场
43020,EECL,heliport,Tallinn Linnahall Heliport,59.448015,24.753313,23,EU,EE,EE-37,Tallinn,yes,EECL,CHE,EECL,,,https://en.wikipedia.org/wiki/Tallinn_Linnahall_Heliport,Tallinn City Hall,塔林林纳霍尔直升机场
2298,EEKA,medium_airport,Kärdla Airport,58.99079895019531,22.830699920654297,18,EU,EE,EE-39,Kärdla,yes,EEKA,KDL,EEKA,,,https://en.wikipedia.org/wiki/K%C3%A4rdla_Airport,,卡德拉机场
2299,EEKE,medium_airport,Kuressaare Airport,58.22990036010742,22.50950050354004,14,EU,EE,EE-74,Kuressaare,yes,EEKE,URE,EEKE,,http://www.eeke.ee/,https://en.wikipedia.org/wiki/Kuressaare_Airport,,库雷萨雷机场
2300,EEPU,medium_airport,Pärnu Airport,58.41899871826172,24.47279930114746,47,EU,EE,EE-67,Pärnu,yes,EEPU,EPU,EEPU,,,https://en.wikipedia.org/wiki/P%C3%A4rnu_Airport,,派尔努机场
30355,EERU,small_airport,Ruhnu Airfield,57.78559,23.262377,10,EU,EE,EE-74,Ringsu,yes,EERU,,EERU,,,https://en.wikipedia.org/wiki/Ruhnu_Airfield,Ruhnu island,鲁努机场
2301,EETN,large_airport,Lennart Meri Tallinn Airport,59.413246,24.83264,131,EU,EE,EE-37,Tallinn,yes,EETN,TLL,EETN,,https://airport.ee/,https://en.wikipedia.org/wiki/Tallinn_Airport,Tallinna Lennujaam,塔林伦纳特·梅里机场
2302,EETU,medium_airport,Tartu Airport,58.307438,26.686473,220,EU,EE,EE-7B,Tartu,yes,EETU,TAY,EETU,,https://tartu-airport.ee,https://en.wikipedia.org/wiki/Tartu_Airport,"Reola, Ülenurme Airport",塔尔图机场
2303,EFET,medium_airport,Enontekio Airport,68.362602233887,23.424299240112,1005,EU,FI,FI-10,Enontekio,yes,EFET,ENF,EFET,,http://www.finavia.fi/en/enontekio/,https://en.wikipedia.org/wiki/Enonteki%C3%B6_Airport,,埃农泰基奥机场
2307,EFHK,large_airport,Helsinki Vantaa Airport,60.318363,24.963341,179,EU,FI,FI-18,Helsinki (Vantaa),yes,EFHK,HEL,EFHK,,http://www.finavia.fi/en/helsinki-airport,https://en.wikipedia.org/wiki/Helsinki_Airport,,赫尔辛基万塔机场
2314,EFIV,large_airport,Ivalo Airport,68.6073,27.4053,481,EU,FI,FI-10,Ivalo,yes,EFIV,IVL,EFIV,,http://www.finavia.fi/en/ivalo/,https://en.wikipedia.org/wiki/Ivalo_Airport,,伊瓦洛机场
2315,EFJO,medium_airport,Joensuu Airport,62.658815,29.619398,398,EU,FI,FI-13,Joensuu,yes,EFJO,JOE,EFJO,,http://www.finavia.fi/en/joensuu/,https://en.wikipedia.org/wiki/Joensuu_Airport,,约恩苏机场
2316,EFJY,medium_airport,Jyväskylä Airport,62.399502,25.678301,459,EU,FI,FI-08,Jyväskylän Maalaiskunta,yes,EFJY,JYV,EFJY,,https://www.finavia.fi/en/jyvaskyla/,https://en.wikipedia.org/wiki/Jyv%C3%A4skyl%C3%A4_Airport,,于韦斯屈莱机场
2318,EFKE,medium_airport,Kemi-Tornio Airport,65.778701782227,24.582099914551,61,EU,FI,FI-10,Kemi / Tornio,yes,EFKE,KEM,EFKE,,http://www.finavia.fi/en/kemi-tornio/,https://en.wikipedia.org/wiki/Kemi-Tornio_Airport,,凯米-托尔尼奥机场
2319,EFKI,medium_airport,Kajaani Airport,64.2855,27.6924,483,EU,FI,FI-05,Kajaani,yes,EFKI,KAJ,EFKI,,https://www.finavia.fi/en/kajaani/,https://en.wikipedia.org/wiki/Kajaani_Airport,,卡亚尼机场
2321,EFKK,medium_airport,Kokkola-Pietarsaari Airport,63.721199,23.143101,84,EU,FI,FI-07,Kokkola / Kruunupyy,yes,EFKK,KOK,EFKK,,https://www.finavia.fi/en/kokkola-pietarsaari/,https://en.wikipedia.org/wiki/Kokkola-Pietarsaari_Airport,Kronoby Airport,科科拉-皮塔尔萨里机场
2324,EFKS,medium_airport,Kuusamo Airport,65.987602,29.239401,866,EU,FI,FI-14,Kuusamo,yes,EFKS,KAO,EFKS,,http://www.finavia.fi/en/kuusamo/,https://en.wikipedia.org/wiki/Kuusamo_Airport,,库萨莫机场
2325,EFKT,large_airport,Kittilä International Airport,67.700996,24.8468,644,EU,FI,FI-10,Kittilä,yes,EFKT,KTT,EFKT,,http://www.finavia.fi/en/kittila/,https://en.wikipedia.org/wiki/Kittil%C3%A4_Airport,,基蒂莱国际机场
2326,EFKU,large_airport,Kuopio Airport,63.007099,27.7978,323,EU,FI,FI-15,Kuopio / Siilinjärvi,yes,EFKU,KUO,EFKU,,https://www.finavia.fi/en/kuopio/,https://en.wikipedia.org/wiki/Kuopio_Airport,,库奥皮奥机场
2329,EFLP,large_airport,Lappeenranta Airport,61.044601,28.144743,349,EU,FI,FI-02,Lappeenranta,yes,EFLP,LPP,EFLP,,https://lppairport.fi/en,https://en.wikipedia.org/wiki/Lappeenranta_Airport,,拉彭兰塔机场
2330,EFMA,medium_airport,Mariehamn Airport,60.1222,19.898199,17,EU,FI,FI-01,Mariehamn,yes,EFMA,MHQ,EFMA,,http://www.finavia.fi/en/mariehamn/,https://en.wikipedia.org/wiki/Mariehamn_Airport,,玛丽港机场
2334,EFOU,large_airport,Oulu Airport,64.930099,25.354601,47,EU,FI,FI-14,Oulu / Oulunsalo,yes,EFOU,OUL,EFOU,,https://www.finavia.fi/en/oulu/,https://en.wikipedia.org/wiki/Oulu_Airport,,奥卢机场
2336,EFPO,medium_airport,Pori Airport,61.4617,21.799999,44,EU,FI,FI-17,Pori,yes,EFPO,POR,EFPO,,http://www.finavia.fi/en/pori/,https://en.wikipedia.org/wiki/Pori_Airport,,波里机场
2341,EFRO,large_airport,Rovaniemi Airport,66.563327,25.829751,642,EU,FI,FI-10,Rovaniemi,yes,EFRO,RVN,EFRO,,http://www.finavia.fi/en/rovaniemi/,https://en.wikipedia.org/wiki/Rovaniemi_Airport,,罗瓦涅米机场
2343,EFSA,medium_airport,Savonlinna Airport,61.9431,28.945101,311,EU,FI,FI-04,Savonlinna,yes,EFSA,SVL,EFSA,,http://www.finavia.fi/en/savonlinna/,https://en.wikipedia.org/wiki/Savonlinna_Airport,,萨翁林纳机场
2347,EFTP,large_airport,Tampere-Pirkkala Airport,61.414101,23.604401,390,EU,FI,FI-11,Tampere / Pirkkala,yes,EFTP,TMP,EFTP,,https://www.finavia.fi/en/tampere-pirkkala/,https://en.wikipedia.org/wiki/Tampere-Pirkkala_Airport,,坦佩雷皮尔卡拉机场
2349,EFTU,large_airport,Turku Airport,60.514099,22.2628,161,EU,FI,FI-19,Turku,yes,EFTU,TKU,EFTU,,https://www.finavia.fi/en/turku/,https://en.wikipedia.org/wiki/Turku_Airport,,图尔库机场
2351,EFVA,large_airport,Vaasa Airport,63.05023,21.762543,19,EU,FI,FI-12,Vaasa,yes,EFVA,VAA,EFVA,,http://www.finavia.fi/en/vaasa/,https://en.wikipedia.org/wiki/Vaasa_Airport,,瓦萨机场
2385,EGAA,large_airport,Belfast International Airport,54.6575012207,-6.2158298492399995,268,EU,GB,GB-NIR,Belfast,yes,EGAA,BFS,EGAA,,http://www.belfastairport.com/,https://en.wikipedia.org/wiki/Belfast_International_Airport,"Aldergrove, RAF Aldergrove",贝尔法斯特国际机场
2387,EGAC,medium_airport,George Best Belfast City Airport,54.618099,-5.8725,15,EU,GB,GB-NIR,Belfast,yes,EGAC,BHD,EGAC,,http://www.belfastcityairport.com/,https://en.wikipedia.org/wiki/George_Best_Belfast_City_Airport,,乔治·贝斯特贝尔法斯特城市机场
2388,EGAE,medium_airport,City of Derry Airport,55.042801,-7.16111,22,EU,GB,GB-NIR,"Derry, Derry and Strabane",yes,EGAE,LDY,EGAE,,http://www.cityofderryairport.com/,https://en.wikipedia.org/wiki/City_of_Derry_Airport,Londonderry Eglinton Airport,德里市机场
2389,EGBB,large_airport,Birmingham Airport,52.453899,-1.74803,327,EU,GB,GB-ENG,"Birmingham, West Midlands",yes,EGBB,BHX,EGBB,,https://www.birminghamairport.co.uk/,https://en.wikipedia.org/wiki/Birmingham_Airport,Birmingham International Airport,伯明翰机场
2398,EGCC,large_airport,Manchester Airport,53.349375,-2.279521,257,EU,GB,GB-ENG,"Manchester, Greater Manchester",yes,EGCC,MAN,EGCC,,http://www.manchesterairport.co.uk/,https://en.wikipedia.org/wiki/Manchester_Airport,"Ringway Airport, RAF Ringway",曼彻斯特机场
2411,EGEC,medium_airport,Campbeltown Airport,55.437199,-5.68639,42,EU,GB,GB-SCT,Campbeltown,yes,EGEC,CAL,EGEC,,http://www.hial.co.uk/campbeltown-airport.html,https://en.wikipedia.org/wiki/Campbeltown_Airport,"Kintyre, RAF Machrihanish, Kinlochkilkerran",坎贝尔敦机场
29126,EGED,medium_airport,Eday Airport,59.19060134887695,-2.7722198963165283,10,EU,GB,GB-SCT,Eday,yes,EGED,EOI,EGED,,,https://en.wikipedia.org/wiki/Eday_Airport,London Airport,伊戴机场
29127,EGEF,small_airport,Fair Isle Airport,59.534721,-1.628509,223,EU,GB,GB-SCT,Fair Isle,yes,EGEF,FIE,EGEF,,http://www.fairisle.org.uk/egef/index.htm,https://en.wikipedia.org/wiki/Fair_Isle_Airport,,费尔岛机场
44408,EGEL,small_airport,Coll Airport,56.601898,-6.61778,21,EU,GB,GB-SCT,Coll Island,yes,EGEL,COL,EGEL,,,https://en.wikipedia.org/wiki/Coll_Airport,,科尔机场
29129,EGEN,small_airport,North Ronaldsay Airport,59.3675003052,-2.43443989754,40,EU,GB,GB-SCT,North Ronaldsay,yes,EGEN,NRL,EGEN,,,https://en.wikipedia.org/wiki/North_Ronaldsay_Airport,,北罗纳德赛机场
2412,EGEO,small_airport,Oban Airport,56.463501,-5.39967,20,EU,GB,GB-SCT,North Connel,yes,EGEO,OBN,EGEO,,http://obanandtheislesairports.com/,https://en.wikipedia.org/wiki/Oban_Airport,,奥本机场
29130,EGEP,small_airport,Papa Westray Airport,59.351012,-2.900353,91,EU,GB,GB-SCT,"Papa Westray, Orkney Islands",yes,EGEP,PPW,EGEP,,,https://en.wikipedia.org/wiki/Papa_Westray_Airport,Papay,帕帕韦斯特雷机场
29131,EGER,small_airport,Stronsay Airport,59.1553,-2.64139,39,EU,GB,GB-SCT,Stronsay,yes,EGER,SOY,EGER,,,https://en.wikipedia.org/wiki/Stronsay_Airport,,斯特朗赛机场
29132,EGES,small_airport,Sanday Airport,59.250301,-2.57667,68,EU,GB,GB-SCT,Sanday,yes,EGES,NDY,EGES,,,https://en.wikipedia.org/wiki/Sanday_Airport,,桑迪机场
29133,EGET,small_airport,Lerwick / Tingwall Airport,60.1922,-1.24361,43,EU,GB,GB-SCT,"Lerwick, Shetland Islands",yes,EGET,LWK,EGET,,,https://en.wikipedia.org/wiki/Tingwall_Airport,Lerwick,勒威克/廷沃尔机场
29134,EGEW,small_airport,Westray Airport,59.350475,-2.950062,29,EU,GB,GB-SCT,"Westray, Orkney Islands",yes,EGEW,WRY,EGEW,,,https://en.wikipedia.org/wiki/Westray_Airport,,韦斯特雷机场
44409,EGEY,small_airport,Colonsay Airstrip,56.057499,-6.24306,44,EU,GB,GB-SCT,Colonsay,yes,EGEY,CSA,EGEY,,,https://en.wikipedia.org/wiki/Colonsay_Airport,Machrins,科伦赛机场
2415,EGFF,large_airport,Cardiff International Airport,51.396702,-3.34333,220,EU,GB,GB-WLS,Cardiff,yes,EGFF,CWL,EGFF,,http://www.cwlfly.com/,https://en.wikipedia.org/wiki/Cardiff_Airport,"Caerdydd, Cardiff International Airport, Maes Awyr Caerdydd, Rhoose, Y Rhws",卡迪夫国际机场
2417,EGGD,large_airport,Bristol Airport,51.382326,-2.716453,622,EU,GB,GB-ENG,Bristol,yes,EGGD,BRS,EGGD,,http://www.bristolairport.co.uk/,https://en.wikipedia.org/wiki/Bristol_Airport,Lulsgate Bottom,布里斯托尔机场
2418,EGGP,large_airport,Liverpool John Lennon Airport,53.334863,-2.849637,80,EU,GB,GB-ENG,Liverpool,yes,EGGP,LPL,EGGP,,http://www.liverpoolairport.com/,https://en.wikipedia.org/wiki/Liverpool_John_Lennon_Airport,,利物浦约翰列侬机场
2419,EGGW,large_airport,London Luton Airport,51.874699,-0.368333,526,EU,GB,GB-ENG,"Luton, Luton",yes,EGGW,LTN,EGGW,,http://www.london-luton.co.uk/en/,https://en.wikipedia.org/wiki/Luton_Airport,LON,伦敦卢顿机场
29139,EGHC,small_airport,Land's End Airport,50.102798,-5.67056,398,EU,GB,GB-ENG,"Land's End, Cornwall",yes,EGHC,LEQ,EGHC,,http://www.landsendairport.co.uk/,https://en.wikipedia.org/wiki/Land%27s_End_Airport,St. Just Airport,天涯海角机场
29140,EGHE,small_airport,St. Mary's Airport,49.913375,-6.291894,116,EU,GB,GB-ENG,"St. Mary's, Isles of Scilly",yes,EGHE,ISC,EGHE,,http://www.scilly.gov.uk/transport/airandsea/airport/,https://en.wikipedia.org/wiki/St._Mary%27s_Airport_%28Isles_of_Scilly%29,,圣玛丽机场
2421,EGHH,medium_airport,Bournemouth Airport,50.780483,-1.839576,38,EU,GB,GB-ENG,Bournemouth,yes,EGHH,BOH,EGHH,,http://www.bournemouthairport.com/,https://en.wikipedia.org/wiki/Bournemouth_Airport,RAF Hurn,伯恩茅斯机场
2422,EGHI,medium_airport,Southampton Airport,50.950298,-1.3568,44,EU,GB,GB-ENG,Southampton,yes,EGHI,SOU,EGHI,,http://www.southamptonairport.com/,https://en.wikipedia.org/wiki/Southampton_Airport,"RAF Eastleigh, RAF Southampton",南安普敦机场
2404,EGHQ,medium_airport,Cornwall Airport Newquay,50.440601,-4.99541,390,EU,GB,GB-ENG,Newquay,yes,EGHQ,NQY,EGHQ,,https://www.cornwallairportnewquay.com/,https://en.wikipedia.org/wiki/Newquay_Airport,"St Mawgan, EGDG",纽基康沃尔机场
35157,EGHT,heliport,Tresco Heliport,49.945599,-6.33139,20,EU,GB,GB-ENG,"Tresco, Isles of Scilly",yes,,,EGHT,,https://www.tresco.co.uk/arriving/tresco-heliport,https://en.wikipedia.org/wiki/Tresco_Heliport,,特雷斯科直升机场
2424,EGJA,medium_airport,Alderney Airport,49.706104,-2.21472,290,EU,GG,GG-A,Saint Anne,yes,EGJA,ACI,EGJA,,,https://en.wikipedia.org/wiki/Alderney_Airport,"The Blaye, Channel Islands",奥尔德尼机场
2425,EGJB,medium_airport,Guernsey Airport,49.435001,-2.60197,336,EU,GG,GG-G,Saint Peter Port,yes,EGJB,GCI,EGJB,,,https://en.wikipedia.org/wiki/Guernsey_Airport,Channel Islands,根西岛机场
2426,EGJJ,medium_airport,Jersey Airport,49.207901,-2.19551,277,EU,JE,JE-U-A,St. Peter,yes,EGJJ,JER,EGJJ,,http://www.jerseyairport.com/,https://en.wikipedia.org/wiki/Jersey_Airport,Channel Islands,泽西岛机场
2429,EGKK,large_airport,London Gatwick Airport,51.148744,-0.185739,202,EU,GB,GB-ENG,London,yes,EGKK,LGW,EGKK,,http://www.gatwickairport.com/,https://en.wikipedia.org/wiki/Gatwick_Airport,"LON, Crawley, Charlwood",伦敦盖特威克机场
2430,EGLC,medium_airport,London City Airport,51.505299,0.055278,19,EU,GB,GB-ENG,London,yes,EGLC,LCY,EGLC,,http://www.londoncityairport.com/,https://en.wikipedia.org/wiki/London_City_Airport,LON,伦敦城市机场
2434,EGLL,large_airport,London Heathrow Airport,51.470748,-0.459909,83,EU,GB,GB-ENG,London,yes,EGLL,LHR,EGLL,,http://www.heathrow.com/,https://en.wikipedia.org/wiki/Heathrow_Airport,"LON, Londres",伦敦希思罗机场
2435,EGMC,medium_airport,London Southend Airport,51.570562,0.693627,49,EU,GB,GB-ENG,"Southend-on-Sea, Essex",yes,EGMC,SEN,EGMC,,http://www.londonsouthendairport.com/,https://en.wikipedia.org/wiki/London_Southend_Airport,RAF Rochford,伦敦绍森德机场
2442,EGNJ,medium_airport,Humberside Airport,53.576152,-0.34954,121,EU,GB,GB-ENG,"Grimsby, Lincolnshire",yes,EGNJ,HUY,EGNJ,,http://www.humbersideairport.com/,https://en.wikipedia.org/wiki/Humberside_Airport,RAF Kirmington,亨伯赛德机场
2444,EGNM,large_airport,Leeds Bradford Airport,53.865898,-1.66057,681,EU,GB,GB-ENG,"Leeds, West Yorkshire",yes,EGNM,LBA,EGNM,,http://www.lbia.co.uk/,https://en.wikipedia.org/wiki/Leeds_Bradford_International_Airport,,利兹布拉德福德机场
2447,EGNS,large_airport,Isle of Man Airport,54.083081,-4.623871,52,EU,IM,IM-U-A,Castletown,yes,EGNS,IOM,EGNS,,http://www.iom-airport.com/,https://en.wikipedia.org/wiki/Isle_of_Man_Airport,"Ronaldsway, Douglas",马恩岛机场
2448,EGNT,large_airport,Newcastle International Airport,55.037958,-1.689577,266,EU,GB,GB-ENG,"Newcastle upon Tyne, Tyne and Wear",yes,EGNT,NCL,EGNT,,http://www.newcastleairport.com/,https://en.wikipedia.org/wiki/Newcastle_International_Airport,,纽卡斯尔国际机场
2449,EGNV,medium_airport,Teesside International Airport,54.509201,-1.42941,120,EU,GB,GB-ENG,"Darlington, Durham",yes,EGNV,MME,EGNV,,https://www.teessideinternational.com/,https://en.wikipedia.org/wiki/Teesside_International_Airport,"Durham Tees Valley Airport, RAF Middleton St George, Tees-Side",蒂赛德国际机场
2450,EGNX,large_airport,East Midlands Airport,52.8311,-1.32806,306,EU,GB,GB-ENG,"Nottingham, Leicestershire",yes,EGNX,EMA,EGNX,,http://www.eastmidlandsairport.com/,https://en.wikipedia.org/wiki/East_Midlands_Airport,RAF Castle Donington,东米德兰机场
2456,EGPA,medium_airport,Kirkwall Airport,58.957903,-2.905077,50,EU,GB,GB-SCT,"Kirkwall, Orkney Islands",yes,EGPA,KOI,EGPA,,,https://en.wikipedia.org/wiki/Kirkwall_Airport,"RNAS Grimsetter, HMS Robin",柯克沃尔机场
2457,EGPB,medium_airport,Sumburgh Airport,59.878899,-1.29556,20,EU,GB,GB-SCT,"Lerwick, Shetland",yes,EGPB,LSI,EGPB,,http://www.hial.co.uk/sumburgh-airport.html,https://en.wikipedia.org/wiki/Sumburgh_Airport,Shetlands,萨姆堡机场
2458,EGPC,medium_airport,Wick John O'Groats Airport,58.4589,-3.09306,126,EU,GB,GB-SCT,Wick,yes,EGPC,WIC,EGPC,,http://www.hial.co.uk/wick-airport.html,https://en.wikipedia.org/wiki/Wick_Airport,,威克约翰奥格罗茨机场
2459,EGPD,large_airport,Aberdeen International Airport,57.2019,-2.19778,215,EU,GB,GB-SCT,Aberdeen,yes,EGPD,ABZ,EGPD,,http://www.aberdeenairport.com/,https://en.wikipedia.org/wiki/Aberdeen_Airport,Dyce,阿伯丁国际机场
2460,EGPE,medium_airport,Inverness Airport,57.5425,-4.0475,31,EU,GB,GB-SCT,Inverness,yes,EGPE,INV,EGPE,,http://www.hial.co.uk/inverness-airport.html,https://en.wikipedia.org/wiki/Inverness_Airport,,因弗内斯机场
2461,EGPF,large_airport,Glasgow Airport,55.871899,-4.43306,26,EU,GB,GB-SCT,Glasgow,yes,EGPF,GLA,EGPF,,http://www.glasgowairport.com/,https://en.wikipedia.org/wiki/Glasgow_International_Airport,"Port-adhair Eadar-nàiseanta Ghlaschu, RAF Abbotsinch, RAF Ayr",格拉斯哥机场
2462,EGPH,large_airport,Edinburgh Airport,55.950145,-3.372288,135,EU,GB,GB-SCT,Edinburgh,yes,EGPH,EDI,EGPH,,http://www.edinburghairport.com/,https://en.wikipedia.org/wiki/Edinburgh_Airport,,爱丁堡机场
2463,EGPI,medium_airport,Islay Airport,55.682708,-6.257525,56,EU,GB,GB-SCT,"Isle of Islay, Argyll and Bute",yes,EGPI,ILY,EGPI,,,https://en.wikipedia.org/wiki/Islay_Airport,"Glenegedale, Islay, Port Ellen",艾莱岛机场
2464,EGPK,large_airport,Glasgow Prestwick Airport,55.501499,-4.577182,65,EU,GB,GB-SCT,"Prestwick, South Ayrshire",yes,EGPK,PIK,EGPK,,https://www.glasgowprestwick.com/,https://en.wikipedia.org/wiki/Glasgow_Prestwick_International_Airport,,格拉斯哥普雷斯蒂克机场
2465,EGPL,medium_airport,Benbecula Airport,57.481098,-7.36278,19,EU,GB,GB-SCT,Balivanich,yes,EGPL,BEB,EGPL,,http://www.hial.co.uk/benbecula-airport.html,https://en.wikipedia.org/wiki/Benbecula_Airport,,本贝丘拉机场
2467,EGPN,medium_airport,Dundee Airport,56.452499,-3.02583,17,EU,GB,GB-SCT,Dundee,yes,EGPN,DND,EGPN,,http://www.hial.co.uk/dundee-airport.html,https://en.wikipedia.org/wiki/Dundee_Airport,,邓迪机场
2468,EGPO,medium_airport,Stornoway Airport,58.215599,-6.33111,26,EU,GB,GB-SCT,"Stornoway, Western Isles",yes,EGPO,SYY,EGPO,,http://www.hial.co.uk/stornoway-airport.html,https://en.wikipedia.org/wiki/Stornoway_Airport,Lewis,斯托诺韦机场
29173,EGPR,medium_airport,Barra Airport,57.0228,-7.44306,5,EU,GB,GB-SCT,Eoligarry,yes,EGPR,BRR,EGPR,,http://www.hial.co.uk/barra-airport.html,https://en.wikipedia.org/wiki/Barra_Airport_(Scotland),"Barra Eoligarry Airport, Barra Island",巴拉机场
2469,EGPU,medium_airport,Tiree Airport,56.499199,-6.86917,38,EU,GB,GB-SCT,"Balemartine, Argyll and Bute",yes,EGPU,TRE,EGPU,,http://www.hial.co.uk/tiree-airport.html,https://en.wikipedia.org/wiki/Tiree_Airport,Inner Hebrides,提里机场
2475,EGSH,medium_airport,Norwich Airport,52.6758,1.28278,118,EU,GB,GB-ENG,"Norwich, Norfolk",yes,EGSH,NWI,EGSH,,https://www.norwichairport.co.uk/,https://en.wikipedia.org/wiki/Norwich_Airport,RAF Horsham St Faith,诺里奇机场
2476,EGSS,large_airport,London Stansted Airport,51.884998,0.235,348,EU,GB,GB-ENG,"London, Essex",yes,EGSS,STN,EGSS,,http://www.stanstedairport.com/,https://en.wikipedia.org/wiki/London_Stansted_Airport,LON,伦敦斯坦斯特德机场
2481,EGTE,medium_airport,Exeter International Airport,50.734261,-3.413984,102,EU,GB,GB-ENG,"Exeter, Devon",yes,EGTE,EXT,EGTE,,http://www.exeter-airport.co.uk/,https://en.wikipedia.org/wiki/Exeter_International_Airport,,埃克塞特国际机场
2512,EGYP,large_airport,Mount Pleasant Airport / RAF Mount Pleasant,-51.822642,-58.445777,244,SA,FK,FK-U-A,Mount Pleasant,yes,EGYP,MPN,EGYP,,https://www.raf.mod.uk/our-organisation/stations/mount-pleasant-complex/,https://en.wikipedia.org/wiki/RAF_Mount_Pleasant,RAF Mount Pleasant,芒特普莱森特机场 / 英国皇家空军芒特普莱森特机场
2513,EHAM,large_airport,Amsterdam Airport Schiphol,52.308601,4.76389,-11,EU,NL,NL-NH,Amsterdam,yes,EHAM,AMS,EHAM,,https://www.schiphol.nl/,https://en.wikipedia.org/wiki/Amsterdam_Airport_Schiphol,,阿姆斯特丹史基浦机场
2515,EHBK,large_airport,Maastricht Aachen Airport,50.911087,5.769401,375,EU,NL,NL-LI,Maastricht,yes,EHBK,MST,EHBK,,,https://en.wikipedia.org/wiki/Maastricht_Aachen_Airport,,马斯特里赫特亚琛机场
2518,EHEH,large_airport,Eindhoven Airport,51.4500999451,5.37452983856,74,EU,NL,NL-NB,Eindhoven,yes,EHEH,EIN,EHEH,,http://www.eindhovenairport.nl/,https://en.wikipedia.org/wiki/Eindhoven_Airport,Welschap Airport,埃因霍温机场
2519,EHGG,large_airport,Groningen Airport Eelde,53.119107,6.577652,17,EU,NL,NL-DR,Groningen,yes,EHGG,GRQ,EHGG,,,https://en.wikipedia.org/wiki/Groningen_Airport_Eelde,,格罗宁根埃尔德机场
